TempIndex,ItemNumber,StationeryType,StationeryName,ReorderLevel,ReorderQty,UOM,Price,SupplierName,Dates,RequisitionQuantity,TotalPrice
3,C003 ,Clip ,Clips Double 34inch ,50,30,Dozen ,0.9,RANDOM,"Thursday, October 19, 2017",22,194.4
89,T100 ,Tray ,Trays InOut ,20,10,Set ,6,CHEAP,"Thursday, October 19, 2017",10,600
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Thursday, October 19, 2017",65,1354.5
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Thursday, October 19, 2017",44,246.4
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Thursday, October 19, 2017",33,1950
70,S040 ,Tape ,Scotch Tape ,50,20,Each ,1.2,OMEGA,"Thursday, October 19, 2017",5,60
10,E004 ,Envelope ,Envelope Brown 5inchx7inch w Window ,600,400,Each ,1.7,ISS,"Thursday, October 19, 2017",336,5712
18,E031 ,Exercise ,Exercise Book 120 pg ,100,50,Each ,0.26,BANES,"Thursday, October 19, 2017",44,113.1
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Thursday, October 19, 2017",26,309.6
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Thursday, October 19, 2017",19,283.5
29,F031 ,File ,Folder Plastic Blue ,200,150,Each ,4,OMEGA,"Thursday, October 19, 2017",150,6000
54,P034 ,Pen ,Pen Felt Tip Blue ,100,50,Dozen ,2.5,APLHA,"Thursday, October 19, 2017",30,750
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Thursday, October 19, 2017",172,2408
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Thursday, October 19, 2017",15,569.4
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Thursday, October 19, 2017",49,2910
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Thursday, October 19, 2017",168,2352
28,F024 ,File ,File-Brown with Logo ,200,150,Each ,2.3,ISS,"Friday, October 20, 2017",117,2691
30,F032 ,File ,Folder Plastic Clear ,200,150,Each ,4,BANES,"Friday, October 20, 2017",78,3120
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Friday, October 20, 2017",50,247.5
83,T020 ,Tparency ,Transparency Blue ,100,200,Box ,1.4,FANTASTIC,"Friday, October 20, 2017",126,1764
9,E003 ,Envelope ,Envelope Brown 5inchx7inch ,600,400,Each ,1.6,LOTCASH,"Friday, October 20, 2017",48,768
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Friday, October 20, 2017",17,663
34,H011 ,Pen ,Highlighter Blue ,100,80,Box ,5.6,OMEGA,"Friday, October 20, 2017",14,806.4
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Friday, October 20, 2017",178,2492
9,E003 ,Envelope ,Envelope Brown 5inchx7inch ,600,400,Each ,1.6,LOTCASH,"Friday, October 20, 2017",332,5312
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Friday, October 20, 2017",40,200
58,P038 ,Pen ,Pen Whiteboard Marker Black ,100,50,Box ,7.2,BANES,"Friday, October 20, 2017",23,1656
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Friday, October 20, 2017",5,98
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Friday, October 20, 2017",21,46.2
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Friday, October 20, 2017",320,4480
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Friday, October 20, 2017",5,187.2
3,C003 ,Clip ,Clips Double 34inch ,50,30,Dozen ,0.9,RANDOM,"Friday, October 20, 2017",16,140.4
58,P038 ,Pen ,Pen Whiteboard Marker Black ,100,50,Box ,7.2,BANES,"Friday, October 20, 2017",45,3240
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Friday, October 20, 2017",37,438
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Friday, October 20, 2017",17,68
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Friday, October 20, 2017",69,1449
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Friday, October 20, 2017",7,151.8
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Friday, October 20, 2017",116,1972
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Friday, October 20, 2017",15,58.4
26,F022 ,File ,File-Blue with Logo ,200,100,Each ,2.3,WOW,"Friday, October 20, 2017",64,1472
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Friday, October 20, 2017",27,1523.2
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Friday, October 20, 2017",30,168
43,P012 ,Pad ,Pad Postit Memo 12inchx2inch ,100,60,Packet ,3.4,LOTCASH,"Friday, October 20, 2017",42,1428
78,S022 ,Stapler ,Stapler No. 28 ,50,20,Box ,3.6,APLHA,"Friday, October 20, 2017",3,122.4
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Friday, October 20, 2017",35,2100
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Friday, October 20, 2017",30,360
74,S011 ,Shorthand ,Shorthand Book 120 pg ,100,80,Each ,0.6,ISS,"Friday, October 20, 2017",78,470.4
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Friday, October 20, 2017",15,511
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Friday, October 20, 2017",440,35200
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Friday, October 20, 2017",19,725.4
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Friday, October 20, 2017",6,201.6
81,T002 ,Tacks ,Thumb Tacks Medium ,10,10,Box ,1.5,WOW,"Friday, October 20, 2017",1,16.5
51,P031 ,Pen ,Pen Ballpoint Blue ,100,50,Dozen ,2.5,OMEGA,"Friday, October 20, 2017",49,1225
71,S041 ,Tape ,Scotch Tape Dispenser ,50,20,Each ,2.3,LOTCASH,"Friday, October 20, 2017",6,138
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Friday, October 20, 2017",328,5576
34,H011 ,Pen ,Highlighter Blue ,100,80,Box ,5.6,OMEGA,"Friday, October 20, 2017",66,3673.6
89,T100 ,Tray ,Trays InOut ,20,10,Set ,6,CHEAP,"Friday, October 20, 2017",5,306
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Friday, October 20, 2017",6,110
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Friday, October 20, 2017",10,27
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Friday, October 20, 2017",36,432
29,F031 ,File ,Folder Plastic Blue ,200,150,Each ,4,OMEGA,"Friday, October 20, 2017",108,4320
10,E004 ,Envelope ,Envelope Brown 5inchx7inch w Window ,600,400,Each ,1.7,ISS,"Friday, October 20, 2017",324,5508
64,P044 ,Pen ,Pencil 4H ,100,50,Dozen ,2.3,APLHA,"Friday, October 20, 2017",26,586.5
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Friday, October 20, 2017",5,19.2
54,P034 ,Pen ,Pen Felt Tip Blue ,100,50,Dozen ,2.5,APLHA,"Friday, October 20, 2017",11,275
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Friday, October 20, 2017",28,280
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Friday, October 20, 2017",186,2604
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Friday, October 20, 2017",14,530.4
81,T002 ,Tacks ,Thumb Tacks Medium ,10,10,Box ,1.5,WOW,"Friday, October 20, 2017",10,150
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Friday, October 20, 2017",34,850
12,E006 ,Envelope ,Envelope White 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Friday, October 20, 2017",264,2904
41,P010 ,Pad ,Pad Postit Memo 1inchx2inch ,100,60,Packet ,4.5,CHEAP,"Friday, October 20, 2017",26,1188
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Friday, October 20, 2017",25,53.9
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Monday, October 23, 2017",5,165.6
52,P032 ,Pen ,Pen Ballpoint Red ,100,50,Dozen ,2.5,CHEAP,"Monday, October 23, 2017",14,350
3,C003 ,Clip ,Clips Double 34inch ,50,30,Dozen ,0.9,RANDOM,"Monday, October 23, 2017",4,37.8
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Monday, October 23, 2017",65,8450
52,P032 ,Pen ,Pen Ballpoint Red ,100,50,Dozen ,2.5,CHEAP,"Monday, October 23, 2017",19,462.5
90,T101,Tray ,Tray Brown ,20,10,Set ,6,APLHA,"Monday, October 23, 2017",2,144
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Monday, October 23, 2017",415,53950
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Monday, October 23, 2017",31,170.8
53,P033 ,Pen ,Pen Felt Tip Black ,100,50,Dozen ,2.5,RANDOM,"Monday, October 23, 2017",21,512.5
28,F024 ,File ,File-Brown with Logo ,200,150,Each ,2.3,ISS,"Monday, October 23, 2017",48,1104
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Monday, October 23, 2017",6,150
61,P041 ,Pen ,Pen Whiteboard Marker Red ,100,50,Box ,7.2,FANTASTIC,"Monday, October 23, 2017",11,792
51,P031 ,Pen ,Pen Ballpoint Blue ,100,50,Dozen ,2.5,OMEGA,"Monday, October 23, 2017",30,750
31,F033 ,File ,Folder Plastic Green ,200,150,Each ,4,RANDOM,"Monday, October 23, 2017",80,3180
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Monday, October 23, 2017",130,10400
74,S011 ,Shorthand ,Shorthand Book 120 pg ,100,80,Each ,0.6,ISS,"Monday, October 23, 2017",34,206.4
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Monday, October 23, 2017",8,79
12,E006 ,Envelope ,Envelope White 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Monday, October 23, 2017",212,2332
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Monday, October 23, 2017",38,2700
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Monday, October 23, 2017",8,96
86,T023 ,Tparency ,Transparency Red ,100,200,Box ,1.4,LOTCASH,"Monday, October 23, 2017",190,2660
89,T100 ,Tray ,Trays InOut ,20,10,Set ,6,CHEAP,"Monday, October 23, 2017",10,600
53,P033 ,Pen ,Pen Felt Tip Black ,100,50,Dozen ,2.5,RANDOM,"Monday, October 23, 2017",12,300
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Monday, October 23, 2017",6,224
28,F024 ,File ,File-Brown with Logo ,200,150,Each ,2.3,ISS,"Monday, October 23, 2017",38,862.5
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Monday, October 23, 2017",9,153
3,C003 ,Clip ,Clips Double 34inch ,50,30,Dozen ,0.9,RANDOM,"Monday, October 23, 2017",23,205.2
1,C001 ,Clip ,Clips Double 1inch ,50,30,Dozen ,1,FIEND,"Monday, October 23, 2017",24,237
43,P012 ,Pad ,Pad Postit Memo 12inchx2inch ,100,60,Packet ,3.4,LOTCASH,"Monday, October 23, 2017",51,1734
32,F034 ,File ,Folder Plastic Pink ,200,150,Each ,4,RANDOM,"Monday, October 23, 2017",63,2520
56,P036 ,Pen ,Pen Transparency Permanent ,100,50,Packet ,6,OMEGA,"Monday, October 23, 2017",21,1230
69,S100 ,Scissors ,Scissors ,50,20,Each ,4,LOTCASH,"Monday, October 23, 2017",9,352
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Monday, October 23, 2017",65,324
83,T020 ,Tparency ,Transparency Blue ,100,200,Box ,1.4,FANTASTIC,"Monday, October 23, 2017",144,2016
8,E002 ,Envelope ,Envelope Brown 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Monday, October 23, 2017",88,968
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Monday, October 23, 2017",11,403.2
37,H014 ,Pen ,Highlighter Yellow ,100,80,Box ,5.6,BANES,"Monday, October 23, 2017",71,3987.2
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Monday, October 23, 2017",14,29.7
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Monday, October 23, 2017",31,170.8
4,C004 ,Clip ,Clips Paper Large ,50,30,Box ,2,APLHA,"Monday, October 23, 2017",6,114
31,F033 ,File ,Folder Plastic Green ,200,150,Each ,4,RANDOM,"Monday, October 23, 2017",125,4980
22,E035 ,Exercise ,Exercise Book Hardcover 100 pg ,100,50,Each ,0.5,BANES,"Monday, October 23, 2017",50,247.5
59,P039 ,Pen ,Pen Whiteboard Marker Blue ,100,50,Box ,7.2,RANDOM,"Monday, October 23, 2017",38,2700
66,P046 ,Pen ,Pencil B with Eraser End ,100,50,Dozen ,1.2,LOTCASH,"Monday, October 23, 2017",41,492
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Monday, October 23, 2017",236,3304
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Monday, October 23, 2017",9,358.8
18,E031 ,Exercise ,Exercise Book 120 pg ,100,50,Each ,0.26,BANES,"Monday, October 23, 2017",45,115.7
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Monday, October 23, 2017",31,1934.4
53,P033 ,Pen ,Pen Felt Tip Black ,100,50,Dozen ,2.5,RANDOM,"Monday, October 23, 2017",41,1025
30,F032 ,File ,Folder Plastic Clear ,200,150,Each ,4,BANES,"Monday, October 23, 2017",107,4260
11,E005 ,Envelope ,Envelope White 3inchx6inch ,600,400,Each ,1,ISS,"Monday, October 23, 2017",160,1600
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Monday, October 23, 2017",27,662.5
41,P010 ,Pad ,Pad Postit Memo 1inchx2inch ,100,60,Packet ,4.5,CHEAP,"Monday, October 23, 2017",49,2187
58,P038 ,Pen ,Pen Whiteboard Marker Black ,100,50,Box ,7.2,BANES,"Monday, October 23, 2017",16,1116
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Monday, October 23, 2017",288,4896
32,F034 ,File ,Folder Plastic Pink ,200,150,Each ,4,RANDOM,"Monday, October 23, 2017",71,2820
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Monday, October 23, 2017",142,1988
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Tuesday, October 24, 2017",6,30.8
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Tuesday, October 24, 2017",100,1400
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Tuesday, October 24, 2017",42,208
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Tuesday, October 24, 2017",28,504
26,F022 ,File ,File-Blue with Logo ,200,100,Each ,2.3,WOW,"Tuesday, October 24, 2017",13,299
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Tuesday, October 24, 2017",56,3496.8
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Tuesday, October 24, 2017",134,1876
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Tuesday, October 24, 2017",18,274.5
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Tuesday, October 24, 2017",39,962.5
47,P016 ,Pad ,Pad Postit Memo 34inchx2inch ,100,60,Packet ,6.2,ISS,"Tuesday, October 24, 2017",29,1785.6
53,P033 ,Pen ,Pen Felt Tip Black ,100,50,Dozen ,2.5,RANDOM,"Tuesday, October 24, 2017",37,912.5
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Tuesday, October 24, 2017",12,46.4
9,E003 ,Envelope ,Envelope Brown 5inchx7inch ,600,400,Each ,1.6,LOTCASH,"Tuesday, October 24, 2017",372,5952
51,P031 ,Pen ,Pen Ballpoint Blue ,100,50,Dozen ,2.5,OMEGA,"Tuesday, October 24, 2017",49,1225
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Tuesday, October 24, 2017",5,104
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Tuesday, October 24, 2017",39,85.8
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Tuesday, October 24, 2017",21,252
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Tuesday, October 24, 2017",500,40000
86,T023 ,Tparency ,Transparency Red ,100,200,Box ,1.4,LOTCASH,"Tuesday, October 24, 2017",136,1904
32,F034 ,File ,Folder Plastic Pink ,200,150,Each ,4,RANDOM,"Tuesday, October 24, 2017",50,1980
38,H031 ,Puncher ,Hole Puncher 2 holes ,50,20,Each ,10.2,CHEAP,"Tuesday, October 24, 2017",12,1224
74,S011 ,Shorthand ,Shorthand Book 120 pg ,100,80,Each ,0.6,ISS,"Tuesday, October 24, 2017",50,302.4
50,P030 ,Pen ,Pen Ballpoint Black ,100,50,Dozen ,2.5,RANDOM,"Tuesday, October 24, 2017",17,412.5
59,P039 ,Pen ,Pen Whiteboard Marker Blue ,100,50,Box ,7.2,RANDOM,"Tuesday, October 24, 2017",43,3096
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Tuesday, October 24, 2017",27,58.3
43,P012 ,Pad ,Pad Postit Memo 12inchx2inch ,100,60,Packet ,3.4,LOTCASH,"Tuesday, October 24, 2017",49,1672.8
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Tuesday, October 24, 2017",7,67
76,S020 ,Stapler ,Stapler No. 28 ,50,20,Each ,3.6,CHEAP,"Tuesday, October 24, 2017",10,367.2
67,R002 ,Ruler ,Ruler 12inch ,50,20,Dozen ,3.5,FANTASTIC,"Tuesday, October 24, 2017",12,413
80,T001 ,Tacks ,Thumb Tacks Large ,10,10,Box ,2,BANES,"Tuesday, October 24, 2017",7,136
14,E008 ,Envelope ,Envelope White 5inchx7inch w Window ,600,400,Each ,1.7,BANES,"Tuesday, October 24, 2017",40,680
25,F021 ,File ,File-Blue Plain ,200,100,Each ,2.3,ISS,"Tuesday, October 24, 2017",45,1035
75,S012 ,Shorthand ,Shorthand Book 80 pg ,100,80,Each ,0.4,BANES,"Tuesday, October 24, 2017",18,73.6
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Tuesday, October 24, 2017",26,637.5
35,H012 ,Pen ,Highlighter Green ,100,80,Box ,5.6,WOW,"Tuesday, October 24, 2017",10,582.4
15,E020 ,Eraser ,Eraser hard ,50,20,Each ,0.4,LOTCASH,"Tuesday, October 24, 2017",9,35.2
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Tuesday, October 24, 2017",270,21600
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Tuesday, October 24, 2017",78,1092
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Tuesday, October 24, 2017",355,46150
90,T101,Tray ,Tray Brown ,20,10,Set ,6,APLHA,"Tuesday, October 24, 2017",9,516
77,S021 ,Stapler ,Stapler No. 36 ,50,20,Each ,3.9,FIEND,"Tuesday, October 24, 2017",9,351
39,H032 ,Puncher ,Hole Puncher 3 holes ,50,20,Each ,12.6,CHEAP,"Tuesday, October 24, 2017",10,1260
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Tuesday, October 24, 2017",11,660
68,R001 ,Ruler ,Ruler 6inch ,50,20,Dozen ,2.5,APLHA,"Tuesday, October 24, 2017",20,500
74,S011 ,Shorthand ,Shorthand Book 120 pg ,100,80,Each ,0.6,ISS,"Tuesday, October 24, 2017",42,249.6
29,F031 ,File ,Folder Plastic Blue ,200,150,Each ,4,OMEGA,"Tuesday, October 24, 2017",65,2580
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Tuesday, October 24, 2017",184,2576
49,P021 ,Paper ,Paper Photostat A4 ,500,500,Box ,8,WOW,"Tuesday, October 24, 2017",410,32800
13,E007 ,Envelope ,Envelope White 5inchx7inch ,600,400,Each ,1.6,APLHA,"Tuesday, October 24, 2017",376,6016
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Tuesday, October 24, 2017",15,261
42,P011 ,Pad ,Pad Postit Memo 12inchx1inch ,100,60,Packet ,3.4,CHEAP,"Tuesday, October 24, 2017",50,1693.2
64,P044 ,Pen ,Pencil 4H ,100,50,Dozen ,2.3,APLHA,"Tuesday, October 24, 2017",19,437
81,T002 ,Tacks ,Thumb Tacks Medium ,10,10,Box ,1.5,WOW,"Tuesday, October 24, 2017",9,138
21,E034 ,Exercise ,Exercise Book A4 Hardcover 200 pg ,100,50,Each ,0.27,BANES,"Tuesday, October 24, 2017",38,102.6
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Tuesday, October 24, 2017",46,2864.4
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Tuesday, October 24, 2017",20,1170
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Tuesday, October 24, 2017",188,2632
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Tuesday, October 24, 2017",24,1692
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Wednesday, October 25, 2017",77,4300.8
82,T003 ,Tacks ,Thumb Tacks Small ,10,10,Box ,1,LOTCASH,"Wednesday, October 25, 2017",7,66
39,H032 ,Puncher ,Hole Puncher 3 holes ,50,20,Each ,12.6,CHEAP,"Wednesday, October 25, 2017",3,352.8
62,P042 ,Pen ,Pencil 2B ,100,50,Dozen ,1.2,CHEAP,"Wednesday, October 25, 2017",13,156
73,S010 ,Shorthand ,Shorthand Book 100 pg ,100,80,Each ,0.5,FANTASTIC,"Wednesday, October 25, 2017",34,168
59,P039 ,Pen ,Pen Whiteboard Marker Blue ,100,50,Box ,7.2,RANDOM,"Wednesday, October 25, 2017",37,2664
70,S040 ,Tape ,Scotch Tape ,50,20,Each ,1.2,OMEGA,"Wednesday, October 25, 2017",12,146.4
60,P040 ,Pen ,Pen Whiteboard Marker Green ,100,50,Box ,7.2,FANTASTIC,"Wednesday, October 25, 2017",22,1548
46,P015 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,ISS,"Wednesday, October 25, 2017",16,967.2
79,S023 ,Stapler ,Stapler No. 36 ,50,20,Box ,3.9,OMEGA,"Wednesday, October 25, 2017",2,93.6
5,C005 ,Clip ,Clips Paper Medium ,50,30,Box ,1.5,APLHA,"Wednesday, October 25, 2017",26,396
34,H011 ,Pen ,Highlighter Blue ,100,80,Box ,5.6,OMEGA,"Wednesday, October 25, 2017",60,3360
64,P044 ,Pen ,Pencil 4H ,100,50,Dozen ,2.3,APLHA,"Wednesday, October 25, 2017",26,598
17,E030 ,Exercise ,Exercise Book 100 pg ,100,50,Each ,0.22,OMEGA,"Wednesday, October 25, 2017",43,94.6
54,P034 ,Pen ,Pen Felt Tip Blue ,100,50,Dozen ,2.5,APLHA,"Wednesday, October 25, 2017",35,862.5
90,T101,Tray ,Tray Brown ,20,10,Set ,6,APLHA,"Wednesday, October 25, 2017",5,312
36,H013 ,Pen ,Highlighter Pink ,100,80,Box ,5.6,WOW,"Wednesday, October 25, 2017",41,2284.8
2,C002 ,Clip ,Clips Double 2inch ,50,30,Dozen ,1.2,BANES,"Wednesday, October 25, 2017",5,61.2
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Wednesday, October 25, 2017",6,99
23,E036 ,Exercise ,Exercise Book Hardcover 120 pg ,100,50,Each ,0.56,ISS,"Wednesday, October 25, 2017",6,33.6
48,P020 ,Paper ,Paper Photostat A3 ,500,500,Box ,13,APLHA,"Wednesday, October 25, 2017",425,55250
12,E006 ,Envelope ,Envelope White 3inchx6inch w Window ,600,400,Each ,1.1,OMEGA,"Wednesday, October 25, 2017",264,2904
55,P035 ,Pen ,Pen Felt Tip Red ,100,50,Dozen ,2.5,LOTCASH,"Wednesday, October 25, 2017",36,887.5
63,P043 ,Pen ,Pencil 2B with Eraser End ,100,50,Dozen ,1.8,FANTASTIC,"Wednesday, October 25, 2017",20,351
45,P014 ,Pad ,Pad Postit Memo 2inchx4inch ,100,60,Packet ,6.2,APLHA,"Wednesday, October 25, 2017",50,3087.6
74,S011 ,Shorthand ,Shorthand Book 120 pg ,100,80,Each ,0.6,ISS,"Wednesday, October 25, 2017",44,264
87,T024 ,Tparency ,Transparency Reverse Blue ,100,200,Box ,1.4,FANTASTIC,"Wednesday, October 25, 2017",184,2576
81,T002 ,Tacks ,Thumb Tacks Medium ,10,10,Box ,1.5,WOW,"Wednesday, October 25, 2017",5,69
85,T022 ,Tparency ,Transparency Green ,100,200,Box ,1.4,LOTCASH,"Wednesday, October 25, 2017",28,392
57,P037 ,Pen ,Pen Transparency Soluble ,100,50,Packet ,6,LOTCASH,"Wednesday, October 25, 2017",8,450
27,F023 ,File ,File-Brown wo Logo ,200,150,Each ,2.1,APLHA,"Wednesday, October 25, 2017",62,1291.5
88,T025 ,Tparency ,Transparency Cover 3M ,500,400,Box ,1.4,FIEND,"Wednesday, October 25, 2017",48,672
84,T021 ,Tparency ,Transparency Clear ,500,400,Box ,1.4,LOTCASH,"Wednesday, October 25, 2017",144,2016
20,E033 ,Exercise ,Exercise Book A4 Hardcover 120 pg ,100,50,Each ,0.22,BANES,"Wednesday, October 25, 2017",13,27.5
65,P045 ,Pen ,Pencil B ,100,50,Dozen ,1,LOTCASH,"Wednesday, October 25, 2017",43,425
29,F031 ,File ,Folder Plastic Blue ,200,150,Each ,4,OMEGA,"Wednesday, October 25, 2017",99,3960
